iso3;location;region;hrp_location;indicator_name;indicator_source;indicator_id;date;alert_level;value;plot;map;plot2;other_images;summary_long;summary_short;summary_source;hdx_url;source_url;other_urls;further_information;campaign_url;campaign_date;signals_version
SDN;Sudan;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2017-08-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/b27c1b63-fe5f-fc21-8ecd-dfc5ba7f0a75.png;;;;As of August 2017, the country is experiencing mixed crop-related drought conditions. While the earlier months (February to May 2017) consistently indicated that it was not a hotspot country for drought, recent developments show some negative trends. July 2017 saw generally positive conditions with abundant rainfall that benefited crop planting. However, by August 2017, there are noticeable rainfall deficits affecting Northern and Western Darfur, coupled with negative vegetation anomalies in Kassala, Gezira, and White Nile regions. Exceptional rainfall in late August/early September has also increased the risk of flooding in these areas. Therefore, the current situation presents a challenging mix of both drought and flooding risks.;Mixed drought and flooding risks threaten crops, impacting Northern and Western regions.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLfk#SDN;2017-08-11;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2018-08-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/3138f0be-b6c4-e528-b9a8-f2bd11514457.png;;;;As of August 2018, the crop and rangeland conditions in Sudan have shown improvements due to above-average rainfall in the previous month. However, despite this positive development, the 2018 planted area remains reduced primarily due to severe fuel shortages and high prices of agricultural inputs. In addition, heavy rains in late July and early August triggered flash flooding in several regions, including Kassala, Elgezira, Northern, West Kordofan, and Sennar, causing damage to infrastructure, livelihoods, and crop losses. The National Meteorological Service forecasts continued heavy rainfall, posing further risks of flooding through early September. This situation represents a notable change from earlier in the year when the country was not identified as a drought hotspot, revealing increasing challenges for the agricultural sector.;Above-average rainfall improves crops, but floods and input costs hinder agriculture.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLp6#SDN;2018-08-11;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2020-09-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/5e9eebff-ede5-3ab7-e648-38db760fc9d2.png;;;;"As of September 2020, Sudan is experiencing critical challenges in its agricultural sector, compounded by the worst floods in decades. The floods have caused devastating damage, affecting over 830,000 people, damaging homes, standing crops, and rural infrastructure. Despite favorable rains that should benefit crop yields and pasture regeneration, the impact has been severe due to widespread inundations.

Earlier months saw mixed conditions, beginning with concerns about locust swarms, COVID-19 restrictions affecting agricultural activities, and a challenging socio-economic environment. The planting of millet and sorghum was generally favorable throughout much of June to August, despite some localized dry spells and logistical difficulties due to high transportation costs and fuel shortages.

Additionally, there are ongoing issues with sporadic locust infestations, and ecological conditions are currently favorable for further locust development, particularly in Kassala and Red Sea states.

The overall agricultural situation remains precarious, with efforts to control locusts and manage flood impacts ongoing, amidst an already strained economy and civil insecurities. The recent peace agreement signed between the Sudan Revolutionary Front (SRF) and the government might aid in stabilizing the situation moving forward.";Severe floods devastate agriculture, locust threats persist, peace brings hope.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;"https://erccportal.jrc.ec.europa.eu/ECHO-Flash/ECHO-Flash-List/yy/2020/mm/9; https://agricultural-production-hotspots.ec.europa.eu/files/special_focus_2020_09.pdf; https://reliefweb.int/sites/reliefweb.int/files/resources/DL503e.pdf; https://www.aljazeera.com/news/2020/08/31/sudan-rebels-agree-key-peace-deal-to-end-17-year-conflict-report/?gb=true";"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.<p><ol><li> <a target=""_blank"" rel=""nofollow"" href=""https://erccportal.jrc.ec.europa.eu/ECHO-Flash/ECHO-Flash-List/yy/2020/mm/9"" title=""Link: https://erccportal.jrc.ec.europa.eu/ECHO-Flash/ECHO-Flash-List/yy/2020/mm/9"">ECHO, 25 September</a> </li><li> <a target=""_blank"" rel=""nofollow"" href=""https://agricultural-production-hotspots.ec.europa.eu/files/special_focus_2020_09.pdf"" title=""Link: https://agricultural-production-hotspots.ec.europa.eu/files/special_focus_2020_09.pdf"">ASAP September Special Issue</a> </li><li> <a target=""_blank"" rel=""nofollow"" href=""https://reliefweb.int/sites/reliefweb.int/files/resources/DL503e.pdf"" title=""Link: https://reliefweb.int/sites/reliefweb.int/files/resources/DL503e.pdf"">FAO</a> </li><li> <a target=""_blank"" rel=""nofollow"" href=""https://www.aljazeera.com/news/2020/08/31/sudan-rebels-agree-key-peace-deal-to-end-17-year-conflict-report/?gb=true"">peace agreement</a> </li></ol></p>";http://eepurl.com/iRHLFE#SDN;2020-09-11;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2022-01-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/6bb50bcf-4e11-b4f8-ed88-f995833107d7.png;;;;"As of January 2022, Sudan faces significant challenges in food security and overall agro-climatic conditions. Despite the good main harvests of millet and sorghum, which benefited from generally favorable agro-climatic conditions and average to above-average rains throughout the growing season, the country is grappling with substantial macroeconomic stresses and political tensions. Heavy rains and flooding in August and September caused considerable damage to crops and infrastructure, affecting hundreds of thousands of people across numerous states. These environmental challenges were compounded by fuel shortages, high prices of agricultural inputs, and wider economic issues stemming from political instability and inflation.

Emergency food assistance remains critically high, exceeding the need for the past five-year average. The situation is exacerbated by political unrest, a limited supply of wheat flour, and reduced household purchasing power. Conflict, tribal clashes, the pandemic, and protracted displacement continue to disrupt food security in regions such as Darfur, Kordofan, and the Red Sea states. Currently, more than 9.8 million people are in crisis or severely food insecure, signaling a severe and worsening humanitarian situation.";Heavy rains, economic woes, political unrest drive severe food insecurity crisis.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLO-/#SDN;2022-01-11;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2022-07-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/a542bec0-f921-a6cf-7d4c-d1258c0559eb.png;;;;"As of July 2022, Sudan is experiencing significant agricultural and socio-economic challenges. At the beginning of the crop season, vegetation conditions are considerably below average due to extremely high temperatures over the past three months, which have likely decreased soil moisture and reduced the planted area. There's also an initial delay in planting visible in key irrigated areas. Adequate rainfall in August will be crucial to improving crop conditions, especially in rain-fed regions.

The country remains deeply affected by a prolonged political crisis and poor macro-economic conditions, further exacerbated by intercommunal clashes and high levels of insecurity. Even with the finalized winter wheat harvest in April, yields were below average in the northeast due to dry conditions and ongoing socio-economic difficulties. Staple food prices are four to five times above the five-year average, driven by limited market supplies, shortages, high prices of imported wheat, high inflation, and devaluation of the local currency. According to recent reports, approximately 9.8 million people remain in need of food aid.";Sudan faces crop delays, high prices, and severe food insecurity crisis.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLTM#SDN;2022-07-11;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2023-04-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/42e5052d-d102-1f81-fa3a-f25a5c0d554d.png;;;;As of April 2023, Sudan is preparing for its main crop season, which begins in late June or early July. A March 2023 assessment revealed that the 2022/23 national cereal production was 12 percent higher than the five-year average and 45% above the 2021 production, meeting 68% of national demand. Despite favorable agro-climatic conditions and slight improvements in food prices, severe food insecurity persists due to economic and political instability, inflation, and displacement caused by ongoing conflict. As of the most recent data, 7.7 million people remain in Crisis (IPC Phase 3 or higher), including 6.2 million in Crisis (IPC Phase 3) and 1.5 million in Emergency (IPC Phase 4). The ongoing conflict further disrupts trade and displaces populations, likely worsening food security conditions.;Severe food insecurity persists despite improved cereal production and favorable conditions.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHL0M#SDN;2023-04-11;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2023-05-11;High concern;2;https://mcusercontent.com/ea3f905d50ea939780139789d/images/25af4250-56cf-97f7-0834-d47cdeb3cd4b.png;;;;"As of May 2023, Sudan is facing a challenging agricultural outlook with the main planting season about to begin in June amidst ongoing conflict and concerns over below-average rainfall predictions. The conflict is disrupting agricultural activities and access to farming inputs due to increased insecurity and transportation issues. The IPC numbers from a similar period last year indicated severe food insecurity for 11.7 million people, with the current conditions likely worsening these figures.

In previous months, the aftermath of the 2022 agricultural season, which was generally favorable, led to a temporary improvement in food access. However, the country's macro-economic conditions remained poor, with high levels of acute food insecurity consistently affecting 7.7 million people (6.2 million in Crisis/IPC Phase 3 and 1.5 million in Emergency/IPC Phase 4). Flooding had localized impacts, but the larger issues of economic instability, inflation, and ongoing conflict continuously exacerbated the food security crisis. Despite higher than average national cereal production reported in April 2023, these gains are insufficient to fully meet national demand, with only 68% of needs covered and the conflict threatening to further deteriorate the situation.";Conflict, poor rains, and economic instability imperil planting season, worsening food crisis.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHL1Q#SDN;2023-05-11;0.1.0
SEN;Senegal;West and Central Africa;False;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2017-11-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/ff1997b0-21d2-50bb-cdad-78ae2839dd7a.png;;;;As of November 2017, the northern part of Senegal has experienced persistent dry conditions throughout the 2017 growing season. This has resulted in below-average biomass production, which has primarily affected pastoral areas in the northern regions of St. Louis, Matam, and Louga. Earlier in the year, these regions experienced delays in the crop season due to dry conditions, alongside exceptional rainfall and flooding in the southern part of the country. By September and October, the dry conditions continued to adversely impact both pastoral areas and to a lesser extent, crop productivity in these northern regions.;Persistent dry conditions continue to hinder northern pastoral areas, reducing biomass.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLhY#SEN;2017-11-11;0.1.0
SEN;Senegal;West and Central Africa;False;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2018-08-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/e5ec139b-1fff-459d-c9cc-402ff586db4f.png;;;;As of August 2018, Senegal is experiencing significant rainfall deficits in the northern and central parts of the country, particularly in Louga, Thies, and Diourbel provinces. Total cumulated rainfall is between 30% and 50% of the seasonal mean, leading to below-average agricultural and pastoral vegetation conditions. This follows a period of partial recovery in the south after a delayed start to the rainy season and a timely onset in the north. Earlier in the year, Senegal was not classified as a hotspot country, but the impact of the 2017 drought lingered, especially in the northern pastoral areas. The current situation is marked by ongoing challenges due to insufficient rainfall, posing risks to crop and pasture conditions.;Significant rainfall deficits threaten crops and pasture in northern regions.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLp6#SEN;2018-08-11;0.1.0
SEN;Senegal;West and Central Africa;False;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2019-07-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/08bc5805-80f7-4b45-5ccc-a35a400358fe.png;;;;"### Current Situation

**July 2019**: Senegal is experiencing significant delays in the onset of the rainy season, especially in its central and northern agricultural regions, where a one-month delay has postponed planting activities. Although planting in the southern part commenced in June, the crop areas and growth are simultaneously suffering from substantial rainfall deficits of 30-50%. The below-average seasonal rainfall forecast for June to September heightens the risk of low crop production across the country. Immediate rainfall improvements are critical for the regions to mitigate the impacts of these deficits and support agricultural activities.

### Contextualization
In the preceding five months (January to May 2019), Senegal was not considered a hotspot country for agricultural issues according to the ASAP analysis. However, starting from June 2019, challenges began to emerge with a slight delay in the onset of the rainy season in the southern belt, escalating in July with more pronounced delays and deficits affecting broader regions.";Delayed rains and deficits threaten crop production, requiring immediate rainfall improvements.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLvw#SEN;2019-07-11;0.1.0
SLE;Sierra Leone;West and Central Africa;False;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2018-05-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/27d9750c-e93d-1d11-75ec-088e37d99efb.png;;;;As of May 2018, Sierra Leone's northern half is experiencing drier than usual conditions due to low rainfall in April and May. This delayed onset of the rains and below-average moisture conditions are impacting the early part of the growing season. Although there is potential for recovery, close monitoring over the coming weeks is advisable. Up until April 2018, Sierra Leone was not considered a hotspot country according to ASAP analyses.;Delayed rains impact early growing season, close monitoring needed.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLnE#SLE;2018-05-11;0.1.0
SLV;El Salvador;Latin America and the Caribbean;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2018-08-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/08199a7d-b865-72a9-a356-39ad7ae16c39.png;;;;As of August 2018, crop conditions in El Salvador have been significantly impacted by mid-season dryness, primarily in the eastern regions of the country. While rainfall improved in August, the adverse conditions from late June and July have carried over, causing substantial damage. The Ministry of Agriculture and Livestock (MAG) and the Salvadoran Chamber of Small and Medium Agricultural Producers (CAMPO) have reported severe crop failures and losses. Specifically, 4.1 million quintals of maize have been lost due to drought, and 82,540 manzanas (approx. 1.4 hectares) of maize fields have suffered partial or complete damage. This indicates a troubling situation for the ongoing *primera* crop season, despite earlier favorable conditions at the start of the planting period in May.;Mid-season dryness causes severe maize crop failures, damage ongoing crop season.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLp6#SLV;2018-08-11;0.1.0
SLV;El Salvador;Latin America and the Caribbean;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2022-10-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/6cff6766-2065-6048-2b70-ce3b6faf6dcb.png;;;;"### Summary of Crop-Related Drought Conditions in October 2022

In October 2022, the country experienced a mix of favorable and challenging conditions for agricultural activities. The maize (main) harvest was ongoing, with other crops like rice, beans, and sorghum in advanced growth stages. Rainfall patterns were inconsistent, with below-normal accumulation in the first and third dekads, but excessive rainfall during the second dekad. Water requirements for crops were well met, with above-average water availability in 69% of cropland.

However, recent economic constraints and high input costs have led to forecasted reductions in crop production, particularly for rice, maize, and sorghum. Adding to these challenges, three hurricanes (Julia, Lisa, and Fiona) caused significant damage, including extreme floods, landslides, and infrastructure destruction, adversely impacting bean crops with an estimated 18% loss.

Food security remains a concern with continued high food prices and elevated inflation diminishing household purchasing power. While the start of the harvest season may provide some relief, overall conditions highlight ongoing vulnerabilities in the agricultural sector and food security.

### Context from Previous Months

- **April**: Favorable weather conditions supported rice harvest and land preparation. Economic shocks included rising food prices and fertilizer costs due to global events.
- **May**: Normal to above-average rainfall aided sowing of main staple crops. Food prices continued to rise, exacerbating lean season challenges.
- **June**: Unfavorable early weather improved by mid-month, aiding crop sowing. Food security worsened with price increases and high inflation.
- **July**: Rainfall was below normal, particularly affecting early crop growth. Economic conditions, high food prices, and inflation further stressed food security.
- **August**: Mostly normal to above-negative rainfall supported crop growth, yet production forecasts remained low due to economic factors. High prices of inputs continued to constrain farming activities.
- **September**: Not identified as a hotspot for crop stress.

Overall, while agricultural conditions improved slightly in August, the cumulative effect of economic challenges and natural disasters has impacted crop yields and food security, culminating in significant difficulties in October.";"Hurricanes and high costs slash maize, rice, sorghum yields; prices surge.";the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;"https://www.fao.org/giews/countrybrief/country.jsp?lang=en&code=SLV; https://climate.copernicus.eu/charts/c3s_seasonal/c3s_seasonal_spatial_mm_rain_3m?facets=Parameters,precipitation&time=2022080100,744,2022090100&type=ensm&area=area13; https://floodlist.com/america/central-america-hurricane-julia-october-2022; https://reliefweb.int/disaster/tc-2022-000357-blz; https://floodlist.com/america/floods-el-salvador-guatemala-honduras-nicaragua-september-2022; https://www.proteccioncivil.gob.sv/2022/10/09/comunicado-en-el-marco-del-estado-de-emergencia-nacional-por-el-huracan-julia-09-octubre-2022/; https://diarioelsalvador.com/autoridades-han-atendido-mas-de-3200-emergencias-por-la-tormenta-julia/283393/; https://www.laprensagrafica.com/economia/Lluvias-danaron-un-18--del-frijol-segun-CAMPO-20221012-0015.html; https://latinarepublic.com/2022/10/13/hurricane-julia-hits-central-american-countries-as-tropical-storm/; https://reliefweb.int/report/el-salvador/el-salvador-boletin-de-precios-octubre-2022";"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.<p><ol><li> <a href=""https://www.fao.org/giews/countrybrief/country.jsp?lang=en&amp;code=SLV"">FAO-GIEWS, August 2022</a> </li><li> <a href=""https://climate.copernicus.eu/charts/c3s_seasonal/c3s_seasonal_spatial_mm_rain_3m?facets=Parameters,precipitation&amp;time=2022080100,744,2022090100&amp;type=ensm&amp;area=area13"">Copernicus C3S multi-system</a> </li><li> <a href=""https://floodlist.com/america/central-america-hurricane-julia-october-2022"">Floodlist, October 2022</a> </li><li> <a href=""https://reliefweb.int/disaster/tc-2022-000357-blz"">Reliefweb, November 2022</a> </li><li> <a href=""https://floodlist.com/america/floods-el-salvador-guatemala-honduras-nicaragua-september-2022"">Floodlist, September 2022</a> </li><li> <a href=""https://www.proteccioncivil.gob.sv/2022/10/09/comunicado-en-el-marco-del-estado-de-emergencia-nacional-por-el-huracan-julia-09-octubre-2022/"">El Salvador’s Civil Protection</a> </li><li> <a href=""https://diarioelsalvador.com/autoridades-han-atendido-mas-de-3200-emergencias-por-la-tormenta-julia/283393/"">15,000 residents</a> </li><li> <a href=""https://www.laprensagrafica.com/economia/Lluvias-danaron-un-18--del-frijol-segun-CAMPO-20221012-0015.html"">18% of its harvest</a> </li><li> <a href=""https://latinarepublic.com/2022/10/13/hurricane-julia-hits-central-american-countries-as-tropical-storm/"">Media, October 2022</a> </li><li> <a href=""https://reliefweb.int/report/el-salvador/el-salvador-boletin-de-precios-octubre-2022"">FEWS NET, August 2022</a> </li></ol></p>";http://eepurl.com/iRHLWE#SLV;2022-10-11;0.1.0
SOM;Somalia;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2018-05-11;High concern;2;https://mcusercontent.com/ea3f905d50ea939780139789d/images/750cd990-3dc6-7bed-48b3-7d682b70c378.png;;;;As of May 2018, Somalia is experiencing the aftermath of unprecedented Gu rainfall in April and May, which has led to significant flooding, particularly in Shabelle and Juba river basins. Areas such as Somaliland and towns like Belet Weyne and Johwar have been severely impacted, with a national emergency declared affecting 718,000 people and displacing 220,000. This widespread flooding caps off a protracted period of drought and conflict over the past three years, which severely inhibited normal agricultural activities. While the abundant rainfall has the potential for improving crop and rangeland productivity, its intensity has created new challenges with flood damage, necessitating careful monitoring moving forward. The ongoing dependency on humanitarian aid remains critical.;Severe flooding disrupts agriculture, displaces 220,000, humanitarian aid essential.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLnE#SOM;2018-05-11;0.1.0
SOM;Somalia;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2018-11-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/59e9ff51-9a19-de50-1bd4-bda693fdea17.png;;;;"As of November 2018, Somalia is experiencing below-average rainfall overall, with some regions facing significant deficits compared to average levels. Despite receiving relatively good rainfall in mid-November in certain parts of southern Somalia, the total seasonal rainfall for the Deyr season is still deficient, especially in key agricultural areas such as the Shabelles and Juba regions. This has led to subpar vegetation conditions for both crops and rangelands in southern Somalia and has negatively impacted pastoral vegetation in central and north-eastern regions.

Contextually, the year began with abundant Gu rainfall, which ended three consecutive seasons of drought but also caused severe flooding, especially along significant river basins, leading to widespread damage and displacement. Although initial flood impacts resulted in below-average Gu seasonal cereal production, there were positive outcomes for rainfed sorghum and other late-planted crops, which saw an above-average performance.

By October, below-average rainfall led to slightly below-average vegetation conditions in southern Somalia. Currently, the situation has not markedly improved, with ongoing concerns about rainfall deficits impacting pastoral and crop conditions across various regions, particularly in vital rainfed sorghum-producing areas and pastoral zones.";Below-average rainfall deficits impact crops and rangelands, worsening vegetation conditions.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLso#SOM;2018-11-11;0.1.0
SOM;Somalia;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2019-05-11;High concern;2;https://mcusercontent.com/ea3f905d50ea939780139789d/images/04201fa3-a7d7-0247-b73d-e72dd7bc8b33.png;;;;"As of May 2019, Somalia is experiencing severe drought conditions with significant implications for both crop and rangeland productivity. Southern, Central, and North/Western regions have received only 50% of the expected cumulative rainfall for the ""Gu"" rainy season. This follows a similarly poor ""Deyr"" 2018/2019 season, leading to low planted areas, crop failures, and reduced yields. Predicted total ""Gu"" production is estimated to be about 50% below the average. Concurrently, pastoral areas in central and northern regions are facing drought-induced below-average biomass production, causing rapid pasture deterioration and exacerbating water scarcity. The combined effects of these conditions have driven a surge in food insecurity, with projections indicating that 2.2 million people will be in IPC phase 3 or higher between July and September 2019.";Severe drought slashes crop yields, worsens food insecurity, 2.2 million impacted.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.";http://eepurl.com/iRHLuA#SOM;2019-05-11;0.1.0
SOM;Somalia;Southern and Eastern Africa;True;agricultural_hotspots;jrc;jrc_agricultural_hotspots;2020-01-11;Medium concern;1;https://mcusercontent.com/ea3f905d50ea939780139789d/images/527eb292-9268-fc1a-8db9-ffdde4eed118.png;;;;As of January 2020, Somalia has experienced largely above-average rainfall from October to December, which has benefited rangeland regeneration and late-planted Deyr crops. However, this exceptional rainfall has also fostered the development of desert locusts, posing a significant threat to early 2020 main season crops. Despite the above-average vegetation conditions, the risk of crop failure due to the potential spread of locusts remains high. Interventions for locust control and support to households are critical to mitigating this risk. This follows a period marked by drought during the 2019 Gu season, severe flooding in late 2019, and challenges in crop production and pastoral conditions, particularly in Southern Somalia.;Exceptional rainfall aids crops but spurs locust threat, crop failure risks high.;the JRC-ASAP system;https://data.humdata.org/dataset/asap-hotspots-monthly;https://agricultural-production-hotspots.ec.europa.eu;http://www.fao.org/emergencies/resources/documents/en/;"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.<p><ol><li> <a target=""_blank"" rel=""nofollow"" href=""http://www.fao.org/emergencies/resources/documents/en/"" title=""Link: http://www.fao.org/emergencies/resources/documents/en/"">http://www.fao.org/emergencies/resources/documents/en/</a> </li></ol></p>";http://eepurl.com/iRHLAE#SOM;2020-01-11;0.1.0
